id	text	author_id	label	AID1	AID2	AID3
1323225047205584901	@TeamKenFM @BR24 Ihr seit geschmacklos. Gott sei Dank müssen nicht alle künstlich beatmet werden. #realDonaldTrump #AfD  #StephenBannon sind auf dem gleichen Niveau. Und werden darum von der Mehrheit der Bevölkerung verachtet. Und das ist gut so. #AfDiststaatszersetzend #querdenkenversenken	1296726048781082624	abusive	abusive	nan	nan
1334598827446296579	@TeamKenFM Die bekommen doch eh nur ein wirkungsloses Placebo in die Adern gespritzt. Als ob die die gleiche Impfungen bekommen wie das gemeine Fußvolk. Never! #ehrengurke	1106644728307695616	not	indifferent	not	not
1315759823645036546	@TeamKenFM Hier kann man dem guten Mann seine Glückwünsche zukommen lassen:  ob@spd-fo.de	1252364010609160192	not	nan	not	nan
1353875300527071234	Dank Corona keine Grippe in der Schweiz - Blick  😂😂😂😂😂 Verlogenes Pack! 😂😂😂😂 https://t.co/kKRZV3l8YJ	2797869276	abusive	abusive	nan	nan
1320642904944189440	#homeoffice ist eingerichtet. #MondayMotivation #COVID19 #Corona #Covid_19 https://t.co/GYZ7VGYM7l	2560048959	not	not	nan	nan
1293452289278189568	@reitschuster Gefährlich war Pest und Cholera‼️ Corona ist wie Influenza, also Normal‼️	940539392678154241	not	not	nan	nan
1324223070584905728	@OktayTR57 @welt Man muss glauben dass der Virus tötlicher als die pest ist denn ohne glauben funktioniert der scheiß nicht.	1189523499775381506	not	not	nan	nan
1357582239639420928	@kalke_michael @MerkelDarth Ja, er bezieht sein Statesment nur auf die  Impf- Segregation. Alles sehr fragwürdig!	814831449316716544	not	nan	not	nan
1286661850688610304	@heinmax50 Ganz schlecht, wegen Corona.	407909979	not	not	nan	nan
1355500494484070402	@LPDWien Da stellt sich schon die Frage nach der Verhältnismäßigkeit. Wie wirds ihnen gegen wenn in ein paar Monaten rauskommt dass die legistiscbe Grundlage auf der diese Verhaftung durchgeführt wurde so wie alle covid Gesetze dieser Regierung verfassungswidrig ist?	37417299	not	not	nan	nan
1341411197741109251	@DeutscheWelle @agoerlach @carnegiecouncil Nicht Corona stellt alles in Frage, sondern die Installation einer sg. Neuen Weltordnung,	1230581385959804930	not	not	nan	nan
1321689580240801792	@woodenforest @ThomasWalde Achso, und damals dachte niemand an einen Lockdown. Aber gut, da wurden wir auch nicht täglich mit der Zahl von zu 80 % Symptomlosen bespaßt und man hat sich auch nicht aus den täglichen 2500 Toten, die rausgesucht, die an Grippe gestorben sind und medienwirksam kommuniziert.	4878142565	not	not	nan	nan
1363047520973250560	@COMPACTMagazin @wattwurm13 Wird sicher eine blaue Mauritius -Ausgabe! Schon bestellt!	454873093	not	nan	not	nan
1301619141556797440	@TeamKenFM Genau!!!  Und Ihr zeigt mehr festen Stuhl statt Dünnschiss!	1259279422374522883	abusive	nan	abusive	nan
1329158295886688257	Bedrückend und gerade deshalb ein extrem wertvoller Beitrag. So sieht die Realität aus. Und da hilft alles Ignorieren und Verleugnen nichts! #Coronaleugner #Covidioten #Querdenker #Covididioten #Querdenken #b1811 #COVID #Corona  https://t.co/R1Xq3b4uFg	61996314	not	not	nan	nan
1352384613889486849	@stayhypedmane @TiloJung @aya_velazquez Das weiß ich längst. Die Zahlen der Autounfälle etc. MIT #Corona sind aber marginal und das wissen Sie auch!	2907153779	not	not	nan	nan
1299441008053309442	Stadt Hannover stellt Corona-Spitzel an https://t.co/1IBUTO26WL	915586340	not	nan	not	nan
1293945762162900994	@dizzy_guitar @TeamKenFM Tagesschau SZ wdr5 Tagesspiegel. Überall wo es meiner Meinung nach Nachrichten ohne Wertung gibt.	110967465	not	not	nan	nan
1341002003657469952	Herr Ludwig hat etwas, was heutzutage selten geworden ist. Mut, ein Gewissen und gesunden Menschenverstand.  Und die Reporterin scheint auch nicht auf den Kopf gefallen zu sein.  #Impfstoff  #Corona https://t.co/VRikkpbSjy	1249485928193650688	not	not	nan	nan
1251131651381395456	Ich lerne gerade: Verschwörungstheorien werden von den USA besonders gerne aufgegriffen wenn sie China belasten. BioLabor #Wuhan.  Wenn dies nun das akzeptierte Narrativ wird schließen wir die falschen Schlüsse und leisten der nächsten Pandemie damit Vorschub.	2821212082	not	not	nan	nan
1339147033563762689	p&gt; Schweden: Migranten am stärksten von Covid-19 betroffen https://t.co/C3hJ8fo7n9 via @PI-NEWS	1029297243365548033	not	not	nan	nan
1331228153986097158	@rhabarbeer @TeamKenFM @haldenkr Ich halte mich an die offizielle Version der Pandemie, hinterfrage allerdings auch die Sinnhaftigkeit einiger Maßnahmen, interpretiere aber medizinische Aussagen im Bezug auf Tests und die Krankheit nicht zu meinem persönlichen Gusto.	1278714738336305152	not	nan	not	nan
1310168480373764096	@Hammert69624185 @TeamKenFM @ZitateRT genauso wie Herrn Drosten und Frau Merkel?	1070776857996480512	not	nan	not	nan
1318313940644974596	@TeamKenFM „Besorgniserregende Fehlentwicklungen“  Wissenschaftler zweifeln an Corona-Maßnahmen https://t.co/xprKiFORvs	1255036540595712001	not	not	nan	nan
1324674563444277250	@COMPACTMagazin Als Däne, kann ich aus erster Hand berichten. Sämtliche Nerze werden in Dänemark mit sofortiger Wirkung gekeult. Die Abwichlung der Nerzproduktion war lange ein Plan der linksgrünveganen Hackfressen. Jetzt hatten sie einen Guten Grund hervor gezaubert.	1233484735462113280	abusive	nan	abusive	nan
1300355337858543618	@RedMist79544634 @Cetonia__aurata @Friedensengel54 @querdenken711 @TeamKenFM Und, welches dumme Zeug? Du machst mir einen, äh keinen, sehr intelligenten Eindruck. Du machst aber das super, argumentfrei durch den Tag. Thumb up.	1240683665237192706	abusive	abusive	nan	nan
1348733423272267777	@LubsClaudia @UweRische @TeamKenFM Also bitte ihr glaubt auch immer Andi ausreden gebraucht werden und es nicht selbst Ansicht auszutesten das ist der Chef dieser Firma der wird wohl eine Dosis für sich abzweigen können oder bist du so blöd	1330652102708912128	abusive	abusive	nan	nan
1349364713897996288	@Tamsynia @TeamKenFM Naja...haben will ich den Scheiß nicht. Daher ist mir das wurscht und hat mich bisher nicht umgebracht. Genau so wenig wie all meine Hepatitis und Gelbfieberimpfungen. Nur zur Info, jede Ibu bei nem Kater birgt ein höhres Risiko.	1278714738336305152	not	nan	nan	not
1355627371647397888	@KinderdocNina @BR24 Ich erinnere mich noch gut, wie ich als Berufsanfängerin in der Grundschule alle paar Wochen einen Infekt hatte, bis mein Immunsystem sich an die kleinen Virenschleudern gewöhnt hatte und die Anzahl der Infekte etwas abnahm...😉 So wie mir geht es vielen in meinem Beruf.	1334966309692579841	not	nan	nan	not
1337709531049103361	@EagyptM @Karl_Lauterbach Zahlentricksereien, positive PCR Tests, und Wording...Grippe nicht mehr existent. Siehe offizielle Zahlen des RKI. Der Wieder ist entweder nicht in der Lage, die Tabellen aus seinem eigenen Haus zu lesen, oder er lügt das Blaue vom Himmel runter. Verbrecherbande...	351117961	abusive	abusive	nan	nan
1322879584900177920	@TeamKenFM Polizisten angreifen: Immer eine schlechte Idee.	765629244	not	not	nan	nan
1318591280885256192	@LazyPears @sixtus Es gibt auch Superspreader-Events ganz ohne Piefkes, Migranten, Touristen. Ischgl war ein Behördenversagen (Gottesdienste z.B.). Es ist kompletter Unfug einzelne Gruppen herauszuheben. Die gesamte Gesellschaft und der Staat müssen Maßnahmen ergreifen.	66203223	not	not	nan	nan
1300018086322593792	@TeamKenFM Wer ist den beim Querbürger Camping jetzt noch dabei? Sollte doch was mit Zelten in freier Natur werden. So mit Zeit für Lesestunde und so. Man findet nix mehr im Netz...	1300014034805194754	not	nan	not	nan
1361356807504089089	@rsprivat @kindlimann @alain_berset @s_sommaruga @SRGSSR Mit seriöser Virenbekämpfung haben viele Vorschriften nichts zu tun. Wer solche Einschränkungen verlangt, aber selber Geld kassiert, sollte in einen Fonds für coronageschädigte Mittelstandsunternehmen einzahlen müssen.  https://t.co/rGTITH5pOh	816608452890001408	not	not	not	not
1322979146423848962	@MakariosSchell1 @marcfriedrich7 Dafür hat er ja anscheinend seine Position von den Quandts bekommen. Das wird in der 23. Folge des Corona Untersuchungsausschusses zumindest erwähnt.	1212315933290590208	not	not	not	indifferent
1301160657958600705	"@twisser @dddd1212121212 @TeamKenFM Zitat von Ihnen ""Meine Erwartungshaltung an diese Regierung geht bei mittlerweile asymptotisch gegen Null"" im Bezug auf Deutschland. Ebenso kommentierten sie mal gegen die GEZ. Ihre Tweets lassen darauf schließen, dass sie in Deutschland wohnen. Wenn nicht...warum regen..."	1278714738336305152	not	nan	nan	not
1337725545006714880	@COMPACTMagazin SteinReier kann glauben was er will, daß Gold vom Himmel regnet, wenn wir in die Hände klatschen. Das interessiert mich schon lange nicht mehr!	1140363529574395905	not	nan	not	nan
1349060316915781632	"Gates, Soros, Rockefeller beschuldigt COVID-19 geschaffen zu haben  https://t.co/kkgj30ks3H  ""Ein Gericht in Peru stellte in einem auf Verschwörungstheorien basierenden Beschluss fest, dass das #COVID19 eine Erfindung der 'globalen kriminellen Elite' sei, die, so die Richter /2"	1513474675	not	not	nan	nan
1357681820838559745	Kalkar will AfD-Versammlung verbieten  Grund sei, dass sich in unmittelbarer Nähe zum Tagungsort das Corona-Impfzentrum befinde. Die Stadt befürchte, dass die Erreichbarkeit des Impfzentrums «massiv gestört» werden könnte  https://t.co/1aVV7ZBXGz	1141704723076132864	not	nan	nan	not
1363052212914708480	@COMPACTMagazin Wenn der Spiegel einen ähnlich provozierenden Aufmacher bringen würde (was es ja noch nie gab), dann wären die üblichen Verdächtigen, die sich jetzt so darüber aufregen, entzückt und würden das Cover goldgerahmt in Ihren Karl-Marx-Schrein hängen ...	1321039736484581377	not	nan	not	nan
1347925676012298242	@TeamKenFM @hechtclaudiaya1 @MailOnline Wer den Artikel lesen und verstehen kann, sieht, dass KenFM mal wieder zu dumm ist.	957681887425818624	abusive	nan	abusive	nan
1350083084725727233	"Prof. Bhakdi ""Der Corona mRNA-Impfstoff ist gefährlich!"" (ACU mit Dr. He... https://t.co/fMW47Lgjpf via @YouTube   Der Impfstoff ist nicht gefährlicher, im Gegenteil, als die klassischen Impfstoffe mit Verstärkern.  Die Verstärker können zu gefährlichen Entzündungen führen."	45533037	not	not	nan	nan
1255399035571187713	Unfassbar 🤦🏻‍♀️😡😡😡 „Verhalten völlig inakzeptabel“: Eklat im Quarantäne-Heim für Flüchtlinge https://t.co/Fs4oHnTiSF	904371647083372544	not	not	nan	nan
1290914146087829505	@COMPACTMagazin Das dürfen die doch nicht mit mir machen 😢😢😢😢😢😢Ich bin entsetzt! 😂 😂 😂 😂 😂	1249630022442405888	not	nan	not	nan
1336237849314816000	@TeamKenFM Aber erstmal Geld verdienen 2009 war wirklich die Blaupause	52049143	not	not	nan	nan
1316042659040047105	@TeamKenFM Bitte macht alle bei diesem Aufruf mit:   https://t.co/Wdgkybir96	1513474675	not	not	nan	nan
1291355903917260800	#CoronaDiktatur #Kindswohlgefährdung  Bei Corona-Verdacht: Gesundheitsamt will Eltern ihre Kinder wegnehmen  Wann merkt ihr endlich was vor sich geht?   Argument? https://t.co/TQlvL81Qhp  Und das ist nicht nur in Deutschland so: https://t.co/3Jm4I9xeHo  https://t.co/9RSIVRFST3	1246462570803933185	not	not	nan	nan
1350147219643625477	@de_rt_com Merkt euch ihren Namen: Brigitte Keller-Stanislawski	4560457156	not	nan	nan	not
1339325566483378176	@PaloSan54388888 @TeamKenFM Genau der Meinung bin ich auch.	1332609771598471168	not	not	nan	nan
1341695861110300672	#Chile’s Militär hat das #Coronavirus in die #Antarktis eingeschleppt. 🤦🏼‍♂️ Mit dem Versorgungsschiff #SargentoAldea gelangten #COVID19-Infizierte in die Armee-Forschungsstation Bernardo O'Higgins. Angeblich sei die Crew vor Abfahrt negativ getestet worden.  https://t.co/PKLVa8B9ei	880480845538185216	not	not	nan	nan
1337363677226409986	@COMPACTMagazin Seehofer, der alte Schwätzer Ist mal für dies und mal für das. Mal katholisch und mal Ketzer Oder einfach sonst etwas..	823553999605559296	abusive	nan	abusive	nan
1310491276480057349	"Ist die ""Widmann-mauz"" ein ekelhafter #coronaleugner und #aluhut? https://t.co/CI2O2jAdib"	1264934758779363329	abusive	nan	nan	abusive
1355829290827472896	@0Schone Corona wurde dafür entwickelt, um die kriminellen Machenschaften der Regierungen, Bänker, Dreckseliten (Soros, Gates, Rothschild use.) durch einen weltweiten totaln Crash zu vertuschen. Der Reset folgt dann. 😡😡😡	1332320976864997376	abusive	abusive	nan	nan
1317031392925155329	Wie gesagt, ich will COVID nicht klein reden, aber ich rede auch Influenza nicht klein. Aber wir sollten endlich mal die Kirche im Dorf lassen. 14/15	87145063	not	nan	not	nan
1283071193973772288	@TeamKenFM Einen Impfstoff, den es noch nicht gibt.	102470127	not	not	nan	nan
1265532895374069760	@focusonline Hauptsache die Spritpreise bleiben unten. Ihr könnt euch ja dann immer noch um euren Corona Sorgen machen	2366791921	not	not	nan	nan
1352293561316814850	7 Todesfälle. 15 min später tot. Nein! Hat überhaupt nix mit der #Impfung zu tun. Sie starben am Alter oder der #Impfstoff kam zu spät? Waren das nicht alles #Verschwörungstheorien? Wie lange soll man das noch glauben? https://t.co/dYw6O4OQVb	1073898932	not	not	nan	nan
1322227677068230657	"@DanielBiber_ @AndreasScholl99 @tagesschau Die Maßnahmen der Regierung sind ursächlich für die ""Krise"". Und zwar zu 100%.  Das Virus hat damit nichts zu tun..."	871071554754498561	not	nan	not	nan
1333783306584817666	@ZDFheute @georg2012land Womoeglich waren das Covid-Humoristen?🤔  🤣🤣🤣🤣	1023689599040856064	not	nan	not	nan
1342412694918471680	Trotz Corona: Fast 100.000 neue Asylbewerber in Deutschland 2020 https://t.co/0epG15YOpq via @jouwatch  Na ja. wer sagt´s denn ...............wenigstens das klappt  nach wie vor....................	230707219	not	not	nan	nan
1353118975367016450	@davis1976 @TeamKenFM Es ist okay! Man muss mehrmals gegen die Quarantäne verstoßen, dann kriegt man eine Gefährderansprache u. erst dann wird es ernst. Also wer so blöd ist und es nicht kapiert....	3344003249	abusive	abusive	nan	nan
1349809925334196228	@marderhund1000 @EBJ54 @COMPACTMagazin Sie sind ein empathieloses A...	1299074770969989120	abusive	abusive	nan	nan
1340954635864068101	@de_rt_com Koordiniertes Vorgehen - gegen NICHTS!  2020 - das Jahr in dem unsere Intelligenz im Beisein von maximal 5 engen Verwandten aus 2 Haushalten ohne Trauerfeier im geschlossenen Raum zu Grabe getragen wurde.   Nur eine Minderheit trauert noch - bestehend aus Nazis und Irren.	713298286170488832	abusive	abusive	nan	nan
1341503085378740224	#Corona #COVID19 #StephanWeil (#SPD-Ministerpräsident von #Niedersachsen) für #CoronaWarnApp ohne jeglichen #Datenschutz https://t.co/zS7qruzMwI	1260882360133980161	not	nan	nan	not
1251258138931736581	Amerika und die Welt spricht sich auf Grund des Missmanagement und Versagens der WHO in der Corona Krise gegen einen Verbleib in ihr aus. Merkel hingegen bringt ihre vollste Unterstützung für den Fortbestand der WHO zum Ausdruck. https://t.co/zrNjvADtee	778957678039138304	not	not	nan	nan
1293572041921224711	"@TeamKenFM Es sind Verbrecher. Wegen VIER Positivtests - und das muss noch nicht einmal was heißen - 1,6 Mio. drangsalieren. Das ist Wahnsinn. Das ist NWO, die die UN-WHO-Verbrecher euphemistisch ""Neue Normalität"" nennen. NWO = Neue Normalität. Das muss jetzt kapiert und verbreitet werden."	1253992225698197509	abusive	abusive	nan	nan
1346004776442613760	@azfrankie Korrekt. #Corona ist für #GreatReset https://t.co/ajooqyPSIE	1228393391421054976	not	not	nan	nan
1262087110212845570	@DienerAllahs2 @RT_Deutsch Geil - aluhut noch immer auf?  Was soll daran illegal sein?  Hochverrat -  Mensch junge komm runter von den Drogen. Ist nicht gesund.	795702505422393344	abusive	abusive	nan	nan
1295381147250241537	@TeamKenFM Gegen welche Grundgesetze wird den momentan verstoßen?	110967465	not	not	nan	nan
1289160026792185857	@TeamKenFM Interessant, dann ist sie nach Daten des RKI ja schon lange vorbei! #virologischesGrundrauschen	1255157935036129285	not	not	not	indifferent
1289594195364126720	@TeamKenFM Das Bild sagt so aber auch nichts anderes aus	4694850528	not	nan	not	nan
1352196230625939460	Migrantenkindern gehe es im Corona-Lockdown deutlich schlechter. Nicht nur im Bildungsbereich, meint die Kanzlerin! https://t.co/yEHh3HxXuc	771325232552574976	not	not	nan	nan
1246754851700293632	Bin jetzt für eine neue Zeitrechnung: v.C. (vor Corona) und n.C. (nach Corona). Was plant Ihr also n.C.? #COVID19 #StayAtHome #CoronaVirusDE #Coronakrise	827905358937128961	not	not	nan	nan
1349628355914719238	@COMPACTMagazin Mittelstandsvernichtung über inkompetente Schwafler und Hütchenspieler (Politiker). Das wird teuer!!  Laßt uns über die  Schattenseiten der Zensusdemokratie sprechen!	1294672327456755713	abusive	nan	abusive	nan
1250496029994233857	Bei #ardextra im @DasErste sagte #Ministerpraesident #Kretschmann, dass wir keine Alternative zu den aktuellen #Massnahmen hätten und erst aufhören könnten, wenn es einen #Impfstoff gibt! Tolle #Perspektiven für #BW Bürger und Unternehmer! @RegierungBW #covid_19DE	1031775831100731392	not	nan	not	nan
